trial,subject,ID,timeout,rt,room1,room2,action,chosenroom
61,40,7swbypsxyqk0g9gpwcqarz7g,false,1185,0,4,0,0
62,40,7swbypsxyqk0g9gpwcqarz7g,false,1751,0,9,0,0
63,40,7swbypsxyqk0g9gpwcqarz7g,false,2066,6,8,0,6
64,40,7swbypsxyqk0g9gpwcqarz7g,false,2829,8,4,1,4
65,40,7swbypsxyqk0g9gpwcqarz7g,false,3850,9,4,0,9
66,40,7swbypsxyqk0g9gpwcqarz7g,false,1279,6,0,1,0
67,40,7swbypsxyqk0g9gpwcqarz7g,false,3804,2,6,0,2
68,40,7swbypsxyqk0g9gpwcqarz7g,false,2938,5,2,1,2
69,40,7swbypsxyqk0g9gpwcqarz7g,false,1456,9,7,1,7
70,40,7swbypsxyqk0g9gpwcqarz7g,false,3492,4,2,1,2
71,40,7swbypsxyqk0g9gpwcqarz7g,false,2365,8,2,1,2
72,40,7swbypsxyqk0g9gpwcqarz7g,false,1265,2,0,1,0
1,41,7uyveavoepiaat7e98d3bgmp,false,8786,0,9,0,0
2,41,7uyveavoepiaat7e98d3bgmp,false,7162,8,5,1,5
3,41,7uyveavoepiaat7e98d3bgmp,false,7787,5,2,0,5
4,41,7uyveavoepiaat7e98d3bgmp,false,5347,8,4,1,4
5,41,7uyveavoepiaat7e98d3bgmp,false,5995,9,7,1,7
6,41,7uyveavoepiaat7e98d3bgmp,false,5360,5,8,0,5
7,41,7uyveavoepiaat7e98d3bgmp,false,4482,1,7,0,1
8,41,7uyveavoepiaat7e98d3bgmp,false,4029,1,4,0,1
9,41,7uyveavoepiaat7e98d3bgmp,false,3925,8,2,1,2
10,41,7uyveavoepiaat7e98d3bgmp,false,9225,8,1,0,8
11,41,7uyveavoepiaat7e98d3bgmp,false,2573,2,9,0,2
12,41,7uyveavoepiaat7e98d3bgmp,false,4780,7,9,0,7
13,41,7uyveavoepiaat7e98d3bgmp,false,2131,5,1,1,1
14,41,7uyveavoepiaat7e98d3bgmp,false,6309,9,8,0,9
15,41,7uyveavoepiaat7e98d3bgmp,false,2685,0,6,1,6
16,41,7uyveavoepiaat7e98d3bgmp,false,2035,1,8,0,1
17,41,7uyveavoepiaat7e98d3bgmp,false,2146,9,0,0,9
18,41,7uyveavoepiaat7e98d3bgmp,false,1659,9,1,1,1
19,41,7uyveavoepiaat7e98d3bgmp,false,2458,4,6,0,4
20,41,7uyveavoepiaat7e98d3bgmp,false,3680,1,0,1,0
21,41,7uyveavoepiaat7e98d3bgmp,false,2467,4,1,0,4
22,41,7uyveavoepiaat7e98d3bgmp,false,3715,4,2,0,4
23,41,7uyveavoepiaat7e98d3bgmp,false,1447,7,2,1,2
24,41,7uyveavoepiaat7e98d3bgmp,false,2089,1,9,0,1
25,41,7uyveavoepiaat7e98d3bgmp,false,4443,0,1,1,1
26,41,7uyveavoepiaat7e98d3bgmp,false,5701,4,9,0,4
27,41,7uyveavoepiaat7e98d3bgmp,false,2206,0,2,1,2
28,41,7uyveavoepiaat7e98d3bgmp,false,1786,2,8,0,2
29,41,7uyveavoepiaat7e98d3bgmp,false,2802,9,4,1,4
30,41,7uyveavoepiaat7e98d3bgmp,false,1515,7,4,1,4
31,41,7uyveavoepiaat7e98d3bgmp,false,7900,2,6,1,6
32,41,7uyveavoepiaat7e98d3bgmp,false,18772,2,7,1,7
33,41,7uyveavoepiaat7e98d3bgmp,false,749,6,4,1,4
34,41,7uyveavoepiaat7e98d3bgmp,false,1698,9,2,1,2
35,41,7uyveavoepiaat7e98d3bgmp,false,2003,7,0,0,7
36,41,7uyveavoepiaat7e98d3bgmp,false,1235,4,7,0,4
37,41,7uyveavoepiaat7e98d3bgmp,false,998,9,6,1,6
38,41,7uyveavoepiaat7e98d3bgmp,false,676,6,0,0,6
39,41,7uyveavoepiaat7e98d3bgmp,false,2742,1,6,0,1
40,41,7uyveavoepiaat7e98d3bgmp,false,1442,5,4,1,4
41,41,7uyveavoepiaat7e98d3bgmp,false,3224,6,1,1,1
42,41,7uyveavoepiaat7e98d3bgmp,false,1792,2,5,1,5
43,41,7uyveavoepiaat7e98d3bgmp,false,14834,0,5,0,0
44,41,7uyveavoepiaat7e98d3bgmp,false,1156,4,0,1,0
45,41,7uyveavoepiaat7e98d3bgmp,false,1071,7,5,0,7
46,41,7uyveavoepiaat7e98d3bgmp,false,987,5,0,0,5
47,41,7uyveavoepiaat7e98d3bgmp,false,1289,1,5,0,1
48,41,7uyveavoepiaat7e98d3bgmp,false,667,1,2,0,1
49,41,7uyveavoepiaat7e98d3bgmp,false,1968,0,4,1,4
50,41,7uyveavoepiaat7e98d3bgmp,false,1211,0,7,1,7
51,41,7uyveavoepiaat7e98d3bgmp,false,1202,2,1,0,2
52,41,7uyveavoepiaat7e98d3bgmp,false,743,2,0,1,0
53,41,7uyveavoepiaat7e98d3bgmp,false,1120,5,9,0,5
54,41,7uyveavoepiaat7e98d3bgmp,false,790,6,8,0,6
55,41,7uyveavoepiaat7e98d3bgmp,false,706,8,6,0,8
56,41,7uyveavoepiaat7e98d3bgmp,false,1667,6,5,1,5
57,41,7uyveavoepiaat7e98d3bgmp,false,2083,6,9,1,9
58,41,7uyveavoepiaat7e98d3bgmp,false,1126,4,5,1,5
59,41,7uyveavoepiaat7e98d3bgmp,false,3026,2,4,0,2
60,41,7uyveavoepiaat7e98d3bgmp,false,1148,5,7,0,5
61,41,7uyveavoepiaat7e98d3bgmp,false,1512,4,8,1,8
62,41,7uyveavoepiaat7e98d3bgmp,false,1058,6,7,1,7
63,41,7uyveavoepiaat7e98d3bgmp,false,2283,8,7,0,8
64,41,7uyveavoepiaat7e98d3bgmp,false,2105,8,0,1,0
65,41,7uyveavoepiaat7e98d3bgmp,false,13652,7,6,1,6
66,41,7uyveavoepiaat7e98d3bgmp,false,739,7,8,1,8
67,41,7uyveavoepiaat7e98d3bgmp,false,516,0,8,0,0
68,41,7uyveavoepiaat7e98d3bgmp,false,452,7,1,0,7
69,41,7uyveavoepiaat7e98d3bgmp,false,862,6,2,0,6
70,41,7uyveavoepiaat7e98d3bgmp,false,1417,9,5,1,5
71,41,7uyveavoepiaat7e98d3bgmp,false,3088,8,9,1,9
72,41,7uyveavoepiaat7e98d3bgmp,false,5701,5,6,1,6
1,42,7x6idnpkrpg0b5k0lj4qrxyf,false,2659,1,9,0,1
2,42,7x6idnpkrpg0b5k0lj4qrxyf,false,13069,6,0,1,0
3,42,7x6idnpkrpg0b5k0lj4qrxyf,false,2672,2,9,0,2
4,42,7x6idnpkrpg0b5k0lj4qrxyf,false,4444,1,7,0,1
5,42,7x6idnpkrpg0b5k0lj4qrxyf,false,5354,6,4,1,4
6,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1688,7,0,1,0
7,42,7x6idnpkrpg0b5k0lj4qrxyf,false,4010,6,5,1,5
8,42,7x6idnpkrpg0b5k0lj4qrxyf,false,2483,5,9,0,5
9,42,7x6idnpkrpg0b5k0lj4qrxyf,false,3384,7,8,1,8
10,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1598,1,4,0,1
11,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1503,9,5,1,5
12,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1947,0,8,0,0
13,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1918,7,5,1,5
14,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1859,8,0,1,0
15,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1210,9,0,1,0
16,42,7x6idnpkrpg0b5k0lj4qrxyf,false,2502,8,7,0,8
17,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1567,9,8,1,8
18,42,7x6idnpkrpg0b5k0lj4qrxyf,false,2484,0,1,1,1
19,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1662,4,7,0,4
20,42,7x6idnpkrpg0b5k0lj4qrxyf,false,2112,5,4,0,5
21,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1359,0,7,0,0
22,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1554,8,1,1,1
23,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1559,5,8,0,5
24,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1641,6,8,0,6
25,42,7x6idnpkrpg0b5k0lj4qrxyf,false,2794,9,2,1,2
26,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1744,4,9,0,4
27,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1933,9,4,1,4
28,42,7x6idnpkrpg0b5k0lj4qrxyf,false,6081,4,0,1,0
29,42,7x6idnpkrpg0b5k0lj4qrxyf,false,2285,5,1,1,1
30,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1282,0,4,0,0
31,42,7x6idnpkrpg0b5k0lj4qrxyf,false,3299,5,6,0,5
32,42,7x6idnpkrpg0b5k0lj4qrxyf,false,3518,4,1,1,1
33,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1349,0,5,0,0
34,42,7x6idnpkrpg0b5k0lj4qrxyf,false,2427,1,2,0,1
35,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1725,6,9,0,6
36,42,7x6idnpkrpg0b5k0lj4qrxyf,false,2479,2,4,0,2
37,42,7x6idnpkrpg0b5k0lj4qrxyf,false,3244,4,8,1,8
38,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1153,5,0,1,0
39,42,7x6idnpkrpg0b5k0lj4qrxyf,false,2251,8,2,0,8
40,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1566,4,6,1,6
41,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1750,1,5,0,1
42,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1624,8,6,0,8
43,42,7x6idnpkrpg0b5k0lj4qrxyf,false,2550,0,6,0,0
44,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1110,0,2,0,0
45,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1450,9,1,1,1
46,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1859,8,5,0,8
47,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1263,4,2,0,4
48,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1561,2,8,1,8
49,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1477,5,7,0,5
50,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1914,7,4,0,7
51,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1506,8,9,0,8
52,42,7x6idnpkrpg0b5k0lj4qrxyf,false,956,1,8,0,1
53,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1828,7,6,1,6
54,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1458,9,6,1,6
55,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1820,5,2,0,5
56,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1521,6,2,0,6
57,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1808,8,4,0,8
58,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1355,1,0,1,0
59,42,7x6idnpkrpg0b5k0lj4qrxyf,false,860,1,6,0,1
60,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1374,0,9,0,0
61,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1437,7,1,1,1
62,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1489,2,0,1,0
63,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1745,2,1,1,1
64,42,7x6idnpkrpg0b5k0lj4qrxyf,false,3811,7,9,0,7
65,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1210,2,5,0,2
66,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1681,2,7,0,2
67,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1696,6,7,0,6
68,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1371,6,1,1,1
69,42,7x6idnpkrpg0b5k0lj4qrxyf,false,3744,7,2,1,2
70,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1353,2,6,1,6
71,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1895,4,5,1,5
72,42,7x6idnpkrpg0b5k0lj4qrxyf,false,1384,9,7,1,7
1,43,850iq4jtm66y2opz8nbczoos,false,5288,5,9,1,9
2,43,850iq4jtm66y2opz8nbczoos,false,5194,4,7,1,7
3,43,850iq4jtm66y2opz8nbczoos,false,8056,4,5,0,4
4,43,850iq4jtm66y2opz8nbczoos,false,9221,2,8,0,2
5,43,850iq4jtm66y2opz8nbczoos,false,6603,8,6,1,6
6,43,850iq4jtm66y2opz8nbczoos,false,12096,8,5,1,5
7,43,850iq4jtm66y2opz8nbczoos,false,5727,0,2,0,0
8,43,850iq4jtm66y2opz8nbczoos,false,4524,4,1,1,1
9,43,850iq4jtm66y2opz8nbczoos,false,4307,4,0,1,0
10,43,850iq4jtm66y2opz8nbczoos,false,4624,2,4,0,2
11,43,850iq4jtm66y2opz8nbczoos,false,7896,4,8,0,4
12,43,850iq4jtm66y2opz8nbczoos,false,3492,6,2,0,6
13,43,850iq4jtm66y2opz8nbczoos,false,5837,7,1,1,1
14,43,850iq4jtm66y2opz8nbczoos,false,5045,0,7,0,0
15,43,850iq4jtm66y2opz8nbczoos,false,3604,7,2,0,7
16,43,850iq4jtm66y2opz8nbczoos,false,3674,1,5,0,1
17,43,850iq4jtm66y2opz8nbczoos,false,5518,9,7,1,7
18,43,850iq4jtm66y2opz8nbczoos,false,2198,0,5,0,0
19,43,850iq4jtm66y2opz8nbczoos,false,1777,0,4,0,0
20,43,850iq4jtm66y2opz8nbczoos,false,4888,7,4,0,7
21,43,850iq4jtm66y2opz8nbczoos,false,2254,9,0,1,0
22,43,850iq4jtm66y2opz8nbczoos,false,2137,0,1,0,0
23,43,850iq4jtm66y2opz8nbczoos,false,5352,8,4,1,4
24,43,850iq4jtm66y2opz8nbczoos,false,2472,1,6,1,6
25,43,850iq4jtm66y2opz8nbczoos,false,3010,4,9,0,4
26,43,850iq4jtm66y2opz8nbczoos,false,3856,9,2,1,2
27,43,850iq4jtm66y2opz8nbczoos,false,4769,2,6,1,6
28,43,850iq4jtm66y2opz8nbczoos,false,3666,6,8,0,6
29,43,850iq4jtm66y2opz8nbczoos,false,2313,5,0,1,0
30,43,850iq4jtm66y2opz8nbczoos,false,3947,7,8,0,7
31,43,850iq4jtm66y2opz8nbczoos,false,2225,2,0,1,0
32,43,850iq4jtm66y2opz8nbczoos,false,3406,0,8,0,0
33,43,850iq4jtm66y2opz8nbczoos,false,3384,9,1,1,1
34,43,850iq4jtm66y2opz8nbczoos,false,6073,1,7,0,1
35,43,850iq4jtm66y2opz8nbczoos,false,5039,6,7,1,7
36,43,850iq4jtm66y2opz8nbczoos,false,3021,6,9,0,6
37,43,850iq4jtm66y2opz8nbczoos,false,5513,8,2,1,2
38,43,850iq4jtm66y2opz8nbczoos,false,5614,6,5,0,6
39,43,850iq4jtm66y2opz8nbczoos,false,3951,1,9,0,1
40,43,850iq4jtm66y2opz8nbczoos,false,3411,8,7,1,7
41,43,850iq4jtm66y2opz8nbczoos,false,3548,1,4,0,1
42,43,850iq4jtm66y2opz8nbczoos,false,1848,0,6,0,0
43,43,850iq4jtm66y2opz8nbczoos,false,3418,4,2,0,4
44,43,850iq4jtm66y2opz8nbczoos,false,3683,2,7,0,2
45,43,850iq4jtm66y2opz8nbczoos,false,3017,1,8,0,1
46,43,850iq4jtm66y2opz8nbczoos,false,3583,6,1,1,1
47,43,850iq4jtm66y2opz8nbczoos,false,2357,5,8,0,5
48,43,850iq4jtm66y2opz8nbczoos,false,1974,2,9,0,2
49,43,850iq4jtm66y2opz8nbczoos,false,6266,5,4,1,4
50,43,850iq4jtm66y2opz8nbczoos,false,6043,4,6,1,6
51,43,850iq4jtm66y2opz8nbczoos,false,1593,8,0,1,0
52,43,850iq4jtm66y2opz8nbczoos,false,2736,0,9,0,0
53,43,850iq4jtm66y2opz8nbczoos,false,3587,2,1,1,1
54,43,850iq4jtm66y2opz8nbczoos,false,1393,7,0,1,0
55,43,850iq4jtm66y2opz8nbczoos,false,3479,7,6,1,6
56,43,850iq4jtm66y2opz8nbczoos,false,3290,5,7,1,7
57,43,850iq4jtm66y2opz8nbczoos,false,3454,9,8,1,8
58,43,850iq4jtm66y2opz8nbczoos,false,2452,9,5,1,5
59,43,850iq4jtm66y2opz8nbczoos,false,4002,7,5,0,7
60,43,850iq4jtm66y2opz8nbczoos,false,5319,5,2,1,2
61,43,850iq4jtm66y2opz8nbczoos,false,2753,6,4,0,6
62,43,850iq4jtm66y2opz8nbczoos,false,2027,6,0,1,0
63,43,850iq4jtm66y2opz8nbczoos,false,2303,8,1,1,1
64,43,850iq4jtm66y2opz8nbczoos,false,2455,1,0,1,0
65,43,850iq4jtm66y2opz8nbczoos,false,2915,5,1,1,1
66,43,850iq4jtm66y2opz8nbczoos,false,2326,1,2,0,1
67,43,850iq4jtm66y2opz8nbczoos,false,3197,9,6,1,6
68,43,850iq4jtm66y2opz8nbczoos,false,2805,5,6,1,6
69,43,850iq4jtm66y2opz8nbczoos,false,2933,7,9,0,7
70,43,850iq4jtm66y2opz8nbczoos,false,3035,8,9,0,8
71,43,850iq4jtm66y2opz8nbczoos,false,4768,2,5,0,2
72,43,850iq4jtm66y2opz8nbczoos,false,2459,9,4,1,4
1,44,85i2lqxzhkxm8isx9vgpcnf5,false,3751,6,7,0,6
2,44,85i2lqxzhkxm8isx9vgpcnf5,false,2443,0,6,0,0
3,44,85i2lqxzhkxm8isx9vgpcnf5,false,4769,7,6,0,7
4,44,85i2lqxzhkxm8isx9vgpcnf5,false,4947,1,2,0,1
5,44,85i2lqxzhkxm8isx9vgpcnf5,false,2689,6,9,0,6
6,44,85i2lqxzhkxm8isx9vgpcnf5,false,3885,5,8,0,5
7,44,85i2lqxzhkxm8isx9vgpcnf5,false,2318,9,6,1,6
8,44,85i2lqxzhkxm8isx9vgpcnf5,false,3914,1,4,0,1
9,44,85i2lqxzhkxm8isx9vgpcnf5,false,7016,8,6,1,6
