trial,GB_condition,subject,ID,timeout,rt,room1,room2,action,chosenroom,gold,bomb,Gtrials
117,false,292,yu8wye9y1m378h0zpwofwjmz,false,3397,6,9,0,6,22.083333333333332,31.0,1
118,false,292,yu8wye9y1m378h0zpwofwjmz,false,2460,7,9,0,7,22.458333333333332,31.0,1
119,false,292,yu8wye9y1m378h0zpwofwjmz,false,1904,1,6,1,6,22.791666666666664,31.0,1
120,false,292,yu8wye9y1m378h0zpwofwjmz,false,1179,7,2,1,2,23.291666666666664,31.0,1
121,false,292,yu8wye9y1m378h0zpwofwjmz,false,1988,2,7,0,2,23.791666666666664,31.0,1
122,false,292,yu8wye9y1m378h0zpwofwjmz,false,2788,6,1,0,6,24.333333333333332,31.0,1
123,false,292,yu8wye9y1m378h0zpwofwjmz,false,1338,8,1,0,8,24.583333333333332,31.0,1
124,false,292,yu8wye9y1m378h0zpwofwjmz,false,2395,9,1,1,1,25.083333333333332,31.0,1
125,false,292,yu8wye9y1m378h0zpwofwjmz,false,1578,5,8,1,8,25.333333333333332,31.0,1
126,false,292,yu8wye9y1m378h0zpwofwjmz,false,2478,1,2,1,2,25.833333333333332,31.0,1
127,false,292,yu8wye9y1m378h0zpwofwjmz,false,1268,9,6,1,6,26.166666666666664,31.0,1
128,false,292,yu8wye9y1m378h0zpwofwjmz,false,2088,0,9,0,0,27.166666666666664,31.0,1
129,false,292,yu8wye9y1m378h0zpwofwjmz,false,2224,7,0,1,0,29.0,31.0,1
130,false,292,yu8wye9y1m378h0zpwofwjmz,false,2290,8,2,0,8,29.25,31.0,1
131,false,292,yu8wye9y1m378h0zpwofwjmz,false,2046,7,4,1,4,29.5,31.0,1
132,false,292,yu8wye9y1m378h0zpwofwjmz,false,7047,4,1,0,4,29.75,31.0,1
133,false,292,yu8wye9y1m378h0zpwofwjmz,false,2142,8,6,0,8,30.0,31.0,1
134,false,292,yu8wye9y1m378h0zpwofwjmz,false,1980,0,7,0,0,31.0,31.0,1
135,false,292,yu8wye9y1m378h0zpwofwjmz,false,1304,6,7,0,6,31.333333333333332,31.0,1
136,false,292,yu8wye9y1m378h0zpwofwjmz,false,4112,6,5,1,5,32.5,31.0,1
137,false,292,yu8wye9y1m378h0zpwofwjmz,false,2205,2,6,0,2,33.0,31.0,1
138,false,292,yu8wye9y1m378h0zpwofwjmz,false,2464,1,8,1,8,33.25,31.0,1
139,false,292,yu8wye9y1m378h0zpwofwjmz,false,2409,5,4,0,5,33.75,31.0,1
140,false,292,yu8wye9y1m378h0zpwofwjmz,false,2417,7,6,1,6,34.083333333333336,31.0,1
141,false,292,yu8wye9y1m378h0zpwofwjmz,false,3648,8,4,0,8,34.333333333333336,31.0,1
142,false,292,yu8wye9y1m378h0zpwofwjmz,false,2412,8,5,1,5,34.833333333333336,31.0,1
143,false,292,yu8wye9y1m378h0zpwofwjmz,false,2787,5,0,0,5,35.5,31.0,1
144,false,292,yu8wye9y1m378h0zpwofwjmz,false,1674,5,1,0,5,36.0,31.0,1
1,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,3765,0,9,0,0,1.0,0.0,1
2,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2606,1,2,1,2,1.5,0.0,1
3,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,3005,2,4,0,2,2.0,0.0,1
4,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2541,6,2,1,2,2.5,0.0,1
5,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2399,8,4,0,8,2.75,0.0,1
6,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1737,6,4,1,4,3.0,0.0,1
7,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2291,1,5,1,5,3.5,0.0,1
8,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1959,4,6,1,6,4.333333333333333,0.0,1
9,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1617,9,6,0,9,4.583333333333333,0.0,1
10,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1651,8,7,1,7,4.958333333333333,0.0,1
11,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1816,8,0,1,0,5.958333333333333,0.0,1
12,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2035,7,8,1,8,6.208333333333333,0.0,1
13,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2009,0,4,0,0,7.208333333333333,0.0,1
14,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1343,7,4,1,4,7.458333333333333,0.0,1
15,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1937,7,6,1,6,8.333333333333334,0.0,1
16,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2345,0,1,1,1,8.833333333333334,0.0,1
17,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1532,2,8,0,2,9.333333333333334,0.0,1
18,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1624,5,1,0,5,9.833333333333334,0.0,1
19,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1833,9,1,1,1,10.333333333333334,0.0,1
20,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1269,8,2,1,2,10.833333333333334,0.0,1
21,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1920,1,0,0,1,11.333333333333334,0.0,1
22,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2799,4,1,1,1,12.5,0.0,1
23,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1678,6,7,1,7,12.875,0.0,1
24,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1401,5,6,0,5,13.375,0.0,1
25,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1657,0,8,1,8,13.625,0.0,1
26,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1834,2,1,0,2,14.125,0.0,1
27,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1664,0,6,1,6,14.458333333333334,0.0,1
28,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1820,7,0,1,0,15.458333333333334,0.0,1
29,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2092,4,9,1,9,16.25,0.0,1
30,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1464,6,9,0,6,16.583333333333332,0.0,1
31,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1642,5,4,0,5,17.083333333333332,0.0,1
32,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2170,5,2,1,2,17.583333333333332,0.0,1
33,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1812,6,5,0,6,17.916666666666664,0.0,1
34,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1386,9,5,0,9,18.166666666666664,0.0,1
35,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1918,6,8,1,8,18.416666666666664,0.0,1
36,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1728,7,9,1,9,19.25,0.0,1
37,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1246,9,2,1,2,19.75,0.0,1
38,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2004,7,1,0,7,20.125,0.0,1
39,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2003,4,8,1,8,20.375,0.0,1
40,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2205,4,0,1,0,21.375,0.0,1
41,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1513,1,4,0,1,21.875,0.0,1
42,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2045,5,0,0,5,22.375,0.0,1
43,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2171,2,7,0,2,23.5,0.0,1
44,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1409,1,9,1,9,23.75,0.0,1
45,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1880,5,8,0,5,24.25,0.0,1
46,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1764,9,7,0,9,24.5,0.0,1
47,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1568,1,7,1,7,24.875,0.0,1
48,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1582,0,2,1,2,25.375,0.0,1
49,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1808,7,2,0,7,25.75,0.0,1
50,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1724,1,6,1,6,26.333333333333332,0.0,1
51,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1564,7,5,0,7,26.708333333333332,0.0,1
52,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1278,4,5,1,5,27.208333333333332,0.0,1
53,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1900,5,9,1,9,27.458333333333332,0.0,1
54,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2188,2,6,1,6,27.791666666666664,0.0,1
55,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1610,9,0,0,9,28.041666666666664,0.0,1
56,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1414,8,5,1,5,28.541666666666664,0.0,1
57,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,3589,9,4,1,4,29.25,0.0,1
58,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1498,2,5,0,2,29.75,0.0,1
59,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1521,8,6,1,6,30.083333333333332,0.0,1
60,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1127,6,0,0,6,30.416666666666664,0.0,1
61,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1549,2,0,0,2,30.916666666666664,0.0,1
62,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1491,4,7,0,4,31.166666666666664,0.0,1
63,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1762,1,8,1,8,31.416666666666664,0.0,1
64,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2541,8,9,0,8,32.25,0.0,1
65,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2010,9,8,1,8,32.5,0.0,1
66,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1506,6,1,1,1,33.0,0.0,1
67,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1617,0,5,0,0,34.0,0.0,1
68,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1751,8,1,0,8,34.25,0.0,1
69,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2782,0,7,1,7,34.625,0.0,1
70,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2601,5,7,1,7,35.0,0.0,1
71,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2185,2,9,0,2,35.5,0.0,1
72,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1522,4,2,1,2,36.0,0.0,1
73,true,293,yzu8lq7hlx932uv7fqoy9i9y,true,-1,0,9,-1,-1,36.0,0.0,0
74,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1929,1,2,0,1,36.0,0.5,0
75,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2534,2,4,1,4,36.0,1.25,0
76,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1672,6,2,0,6,36.0,1.9166666666666667,0
77,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1532,8,4,1,4,36.0,2.666666666666667,0
78,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1335,6,4,0,6,36.0,3.333333333333334,0
79,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1883,1,5,0,1,36.0,3.833333333333334,0
80,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1873,4,6,0,4,36.0,3.75,0
81,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1754,9,6,0,9,36.0,4.5,0
82,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1719,8,7,1,7,36.0,5.125,0
83,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1557,8,0,1,0,36.0,5.125,0
84,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1716,7,8,0,7,36.0,5.75,0
85,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1651,0,4,0,0,36.0,5.75,0
86,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1503,7,4,0,7,36.0,6.375,0
87,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1825,7,6,0,7,36.0,6.625,0
88,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2205,0,1,1,1,36.0,7.125,0
89,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1820,2,8,0,2,36.0,7.625,0
90,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1469,5,1,1,1,36.0,8.125,0
91,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1594,9,1,0,9,36.0,8.875,0
92,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2061,8,2,1,2,36.0,9.375,0
93,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2525,1,0,0,1,36.0,9.875,0
94,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2034,4,1,1,1,36.0,9.5,0
95,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1926,6,7,1,7,36.0,10.125,0
96,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2025,5,6,0,5,36.0,10.625,0
97,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1587,0,8,0,0,36.0,10.625,0
98,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1666,2,1,1,1,36.0,11.125,0
99,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1672,0,6,0,0,36.0,11.125,0
100,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1241,7,0,0,7,36.0,11.75,0
101,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1991,4,9,1,9,36.0,11.75,0
102,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1847,6,9,0,6,36.0,12.416666666666666,0
103,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,987,5,4,1,4,36.0,13.166666666666666,0
104,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1316,5,2,0,5,36.0,13.666666666666666,0
105,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1141,6,5,1,5,36.0,14.166666666666666,0
106,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1211,9,5,0,9,36.0,14.916666666666666,0
107,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2730,6,8,1,8,36.0,15.666666666666666,0
108,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1824,7,9,0,7,36.0,15.625,0
109,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1341,9,2,0,9,36.0,16.375,0
110,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1163,7,1,0,7,36.0,17.0,0
111,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1728,4,8,0,4,36.0,17.75,0
112,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2676,4,0,1,0,36.0,17.75,0
113,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1408,1,4,0,1,36.0,18.25,0
114,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1576,5,0,1,0,36.0,18.25,0
115,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2244,2,7,1,7,36.0,18.625,0
116,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1607,1,9,1,9,36.0,19.375,0
117,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1725,5,8,0,5,36.0,19.875,0
118,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1419,9,7,1,7,36.0,20.5,0
119,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1643,1,7,0,1,36.0,21.0,0
120,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1684,0,2,0,0,36.0,21.0,0
121,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1196,7,2,0,7,36.0,21.625,0
122,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,2642,1,6,1,6,36.0,21.666666666666668,0
123,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1055,7,5,1,5,36.0,22.166666666666668,0
124,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1208,4,5,1,5,36.0,22.666666666666668,0
125,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1426,5,9,1,9,36.0,23.416666666666668,0
126,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1887,2,6,0,2,36.0,23.916666666666668,0
127,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1515,9,0,0,9,36.0,24.666666666666668,0
128,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1367,8,5,1,5,36.0,25.166666666666668,0
129,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1532,9,4,0,9,36.0,25.75,0
130,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,900,2,5,0,2,36.0,26.25,0
131,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1343,8,6,1,6,36.0,26.916666666666668,0
132,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1060,6,0,0,6,36.0,27.583333333333336,0
133,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,870,2,0,1,0,36.0,27.583333333333336,0
134,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,792,4,7,0,4,36.0,28.333333333333336,0
135,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,728,1,8,1,8,36.0,29.083333333333336,0
136,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1536,8,9,0,8,36.0,29.75,0
137,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1110,9,8,0,9,36.0,30.5,0
138,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1147,6,1,1,1,36.0,31.0,0
139,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,826,0,5,0,0,36.0,31.0,0
140,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1189,8,1,0,8,36.0,31.75,0
141,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1544,0,7,1,7,36.0,32.375,0
142,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1318,5,7,0,5,36.0,32.875,0
143,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1423,2,9,0,2,36.0,32.5,0
144,true,293,yzu8lq7hlx932uv7fqoy9i9y,false,1115,4,2,1,2,36.0,33.0,0
1,true,294,z10jt68cv7kjwfy6ym1wzypi,false,5249,1,8,0,1,0.5,0.0,1
2,true,294,z10jt68cv7kjwfy6ym1wzypi,false,6815,5,4,1,4,0.75,0.0,1
3,true,294,z10jt68cv7kjwfy6ym1wzypi,false,8319,7,5,1,5,1.25,0.0,1
4,true,294,z10jt68cv7kjwfy6ym1wzypi,false,6270,5,7,0,5,1.75,0.0,1
5,true,294,z10jt68cv7kjwfy6ym1wzypi,false,9562,2,0,0,2,2.25,0.0,1
6,true,294,z10jt68cv7kjwfy6ym1wzypi,false,5999,9,5,1,5,2.75,0.0,1
7,true,294,z10jt68cv7kjwfy6ym1wzypi,false,6038,1,7,0,1,3.25,0.0,1
8,true,294,z10jt68cv7kjwfy6ym1wzypi,false,9618,8,7,0,8,4.25,0.0,1
9,true,294,z10jt68cv7kjwfy6ym1wzypi,false,9311,4,5,0,4,4.5,0.0,1
10,true,294,z10jt68cv7kjwfy6ym1wzypi,true,-1,0,4,-1,-1,4.5,0.0,1
11,true,294,z10jt68cv7kjwfy6ym1wzypi,false,6577,5,1,0,5,5.0,0.0,1
12,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2366,9,6,1,6,5.333333333333333,0.0,1
13,true,294,z10jt68cv7kjwfy6ym1wzypi,false,5013,6,2,0,6,5.666666666666666,0.0,1
14,true,294,z10jt68cv7kjwfy6ym1wzypi,false,5419,0,8,1,8,5.916666666666666,0.0,1
15,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4956,9,0,1,0,7.0,0.0,1
16,true,294,z10jt68cv7kjwfy6ym1wzypi,false,3170,4,9,0,4,7.25,0.0,1
17,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4014,2,1,0,2,7.75,0.0,1
18,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2367,8,9,0,8,8.0,0.0,1
19,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4309,7,6,1,6,8.333333333333334,0.0,1
20,true,294,z10jt68cv7kjwfy6ym1wzypi,false,3339,6,0,0,6,8.666666666666668,0.0,1
21,true,294,z10jt68cv7kjwfy6ym1wzypi,false,3948,2,8,1,8,8.916666666666668,0.0,1
22,true,294,z10jt68cv7kjwfy6ym1wzypi,false,6499,4,8,0,4,9.25,0.0,1
23,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2670,6,5,0,6,9.583333333333334,0.0,1
24,true,294,z10jt68cv7kjwfy6ym1wzypi,false,3065,6,1,0,6,9.916666666666668,0.0,1
25,true,294,z10jt68cv7kjwfy6ym1wzypi,false,3587,1,6,1,6,10.250000000000002,0.0,1
26,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4819,0,7,0,0,11.250000000000002,0.0,1
27,true,294,z10jt68cv7kjwfy6ym1wzypi,false,5296,5,6,1,6,11.583333333333336,0.0,1
28,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4391,2,4,1,4,11.833333333333336,0.0,1
29,true,294,z10jt68cv7kjwfy6ym1wzypi,false,3792,6,4,0,6,12.333333333333334,0.0,1
30,true,294,z10jt68cv7kjwfy6ym1wzypi,false,3224,6,9,0,6,12.666666666666668,0.0,1
31,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2593,9,7,0,9,12.916666666666668,0.0,1
32,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4248,7,1,1,1,13.416666666666668,0.0,1
33,true,294,z10jt68cv7kjwfy6ym1wzypi,false,5463,1,5,1,5,13.916666666666668,0.0,1
34,true,294,z10jt68cv7kjwfy6ym1wzypi,false,5063,0,6,1,6,14.250000000000002,0.0,1
35,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4112,1,2,1,2,14.750000000000002,0.0,1
36,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4243,7,0,0,7,15.375,0.0,1
37,true,294,z10jt68cv7kjwfy6ym1wzypi,false,5365,4,6,1,6,15.708333333333334,0.0,1
38,true,294,z10jt68cv7kjwfy6ym1wzypi,false,5015,2,6,1,6,16.041666666666668,0.0,1
39,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2411,9,4,1,4,16.291666666666668,0.0,1
40,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2849,0,1,1,1,16.791666666666668,0.0,1
41,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2367,4,0,0,4,17.041666666666668,0.0,1
42,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4843,8,1,0,8,17.291666666666668,0.0,1
43,true,294,z10jt68cv7kjwfy6ym1wzypi,false,5840,6,8,0,6,18.333333333333332,0.0,1
44,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4333,0,9,1,9,18.583333333333332,0.0,1
45,true,294,z10jt68cv7kjwfy6ym1wzypi,false,5393,2,5,1,5,19.083333333333332,0.0,1
46,true,294,z10jt68cv7kjwfy6ym1wzypi,false,1994,4,7,0,4,19.333333333333332,0.0,1
47,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2072,9,8,1,8,19.583333333333332,0.0,1
48,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2291,4,2,0,4,19.833333333333332,0.0,1
49,true,294,z10jt68cv7kjwfy6ym1wzypi,false,3149,5,8,1,8,20.083333333333332,0.0,1
50,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2688,9,1,1,1,21.5,0.0,1
51,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2473,8,4,1,4,21.75,0.0,1
52,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2128,7,2,1,2,22.25,0.0,1
53,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2844,1,9,0,1,22.75,0.0,1
54,true,294,z10jt68cv7kjwfy6ym1wzypi,false,3745,1,4,1,4,23.0,0.0,1
55,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2929,9,2,1,2,23.5,0.0,1
56,true,294,z10jt68cv7kjwfy6ym1wzypi,false,1879,8,2,0,8,23.75,0.0,1
57,true,294,z10jt68cv7kjwfy6ym1wzypi,false,3382,1,0,0,1,24.5,0.0,1
58,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4740,0,2,0,0,25.5,0.0,1
59,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2382,7,8,1,8,25.75,0.0,1
60,true,294,z10jt68cv7kjwfy6ym1wzypi,false,5477,8,5,0,8,26.0,0.0,1
61,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4313,8,6,1,6,26.333333333333332,0.0,1
62,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4484,5,2,0,5,26.833333333333332,0.0,1
63,true,294,z10jt68cv7kjwfy6ym1wzypi,false,3223,5,0,0,5,27.333333333333332,0.0,1
64,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2278,8,0,0,8,28.25,0.0,1
65,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2462,0,5,1,5,28.75,0.0,1
66,true,294,z10jt68cv7kjwfy6ym1wzypi,false,3006,7,9,0,7,29.125,0.0,1
67,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2355,4,1,0,4,29.375,0.0,1
68,true,294,z10jt68cv7kjwfy6ym1wzypi,false,1981,2,9,0,2,29.875,0.0,1
69,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2740,2,7,0,2,30.375,0.0,1
70,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2827,7,4,1,4,30.625,0.0,1
71,true,294,z10jt68cv7kjwfy6ym1wzypi,false,4004,5,9,0,5,31.5,0.0,1
72,true,294,z10jt68cv7kjwfy6ym1wzypi,false,1544,6,7,0,6,31.833333333333332,0.0,1
73,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2743,1,8,0,1,31.833333333333332,0.5,0
74,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2230,5,4,1,4,31.833333333333332,1.25,0
75,true,294,z10jt68cv7kjwfy6ym1wzypi,false,1806,7,5,0,7,31.833333333333332,1.875,0
76,true,294,z10jt68cv7kjwfy6ym1wzypi,false,1978,5,7,1,7,31.833333333333332,2.5,0
77,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2281,2,0,1,0,31.833333333333332,2.5,0
78,true,294,z10jt68cv7kjwfy6ym1wzypi,false,1894,9,5,0,9,31.833333333333332,3.25,0
79,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2292,1,7,1,7,31.833333333333332,3.875,0
80,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2656,8,7,0,8,31.833333333333332,3.75,0
81,true,294,z10jt68cv7kjwfy6ym1wzypi,false,5163,4,5,1,5,31.833333333333332,4.25,0
82,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2078,0,4,0,0,31.833333333333332,4.25,0
83,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2038,5,1,1,1,31.833333333333332,4.75,0
84,true,294,z10jt68cv7kjwfy6ym1wzypi,false,1971,9,6,0,9,31.833333333333332,5.5,0
85,true,294,z10jt68cv7kjwfy6ym1wzypi,false,1832,6,2,0,6,31.833333333333332,6.166666666666667,0
86,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2401,0,8,0,0,31.833333333333332,6.166666666666667,0
87,true,294,z10jt68cv7kjwfy6ym1wzypi,false,2282,9,0,0,9,31.833333333333332,6.75,0
88,true,294,z10jt68cv7kjwfy6ym1wzypi,false,3401,4,9,1,9,31.833333333333332,7.5,0
89,true,294,z10jt68cv7kjwfy6ym1wzypi,false,1504,2,1,1,1,31.833333333333332,8.0,0
